time_stamp, total time, scan point size, incremental time, search time, delete size, delete time, tree size st, tree size end, add point size, preprocess time
1770123980.88473821,0.00441450,4982,0.00011239,0.00000000,0,0.00000000,9723,9732,51,0.00014533
1770123980.98466635,0.00504174,4860,0.00013652,0.00000000,0,0.00000000,9732,9740,48,0.00017867
1770123981.08462930,0.00358644,5020,0.00014759,0.00000000,0,0.00000000,9740,9762,76,0.00015159
1770123981.18473125,0.01043444,4853,0.00101332,0.00000000,0,0.00000000,9762,9644,54,0.00010694
1770123981.28461719,0.00537812,4947,0.00011124,0.00000000,0,0.00000000,9331,9376,65,0.00022898
1770123981.38467598,0.00470856,4829,0.00012630,0.00000000,0,0.00000000,9376,9405,60,0.00018950
1770123981.48455453,0.01000167,4905,0.00040439,0.00000000,0,0.00000000,9405,9445,75,0.00012811
1770123981.58451438,0.00922247,4895,0.00029004,0.00000000,0,0.00000000,9445,9458,63,0.00030855
1770123981.68445158,0.00892903,4934,0.00024061,0.00000000,0,0.00000000,9458,9470,65,0.00027121
1770123981.78453135,0.00614179,4909,0.00027256,0.00000000,0,0.00000000,9470,9496,57,0.00020104
1770123981.88445234,0.00705645,4956,0.00014039,0.00000000,0,0.00000000,9496,9529,53,0.00022779
1770123981.98450184,0.00341284,4939,0.00008191,0.00000000,0,0.00000000,9529,9570,48,0.00032718
1770123982.08442259,0.00467586,4963,0.00009622,0.00000000,0,0.00000000,9570,9582,51,0.00030934
1770123982.18439221,0.00633570,4909,0.00021237,0.00000000,0,0.00000000,9582,9586,45,0.00025517
1770123982.28421307,0.00771387,4911,0.00021265,0.00000000,0,0.00000000,9586,9623,73,0.00016930
1770123982.38435459,0.00884847,4877,0.00017946,0.00000000,0,0.00000000,9623,9634,47,0.00014700
1770123982.48422623,0.00388087,4938,0.00009901,0.00000000,0,0.00000000,9634,9661,51,0.00017087
1770123982.58422303,0.00473104,4923,0.00011330,0.00000000,0,0.00000000,9661,9688,58,0.00011849
1770123982.68417716,0.00884270,4936,0.00034313,0.00000000,0,0.00000000,9688,9704,40,0.00026269
1770123982.78421855,0.00952984,4888,0.00032075,0.00000000,0,0.00000000,9704,9707,34,0.00026203
1770123982.88415623,0.00399450,4939,0.00009627,0.00000000,0,0.00000000,9707,9742,54,0.00013151
1770123982.98414683,0.00375525,4898,0.00010253,0.00000000,0,0.00000000,9742,9770,57,0.00017735
1770123983.08408022,0.00753909,4903,0.00015329,0.00000000,0,0.00000000,9770,9809,56,0.00023505
1770123983.18419123,0.00893102,4873,0.00022739,0.00000000,0,0.00000000,9809,9816,45,0.00015015
1770123983.28412247,0.00863207,4931,0.00028095,0.00000000,0,0.00000000,9816,9803,44,0.00013982
1770123983.38403797,0.00785075,4889,0.00013860,0.00000000,0,0.00000000,9803,9827,40,0.00010387
1770123983.48410249,0.00673094,4934,0.00024612,0.00000000,0,0.00000000,9827,9815,51,0.00014203
1770123983.58455634,0.00425154,4830,0.00008439,0.00000000,0,0.00000000,9815,9836,38,0.00027112
1770123983.68411732,0.00463427,4905,0.00023690,0.00000000,0,0.00000000,9836,9725,36,0.00016591
1770123983.78451896,0.00780559,4872,0.00015145,0.00000000,0,0.00000000,9725,9746,42,0.00025911
1770123983.88410139,0.00446721,4965,0.00007402,0.00000000,0,0.00000000,9746,9774,39,0.00025012
1770123983.98450446,0.00818477,5019,0.00011574,0.00000000,0,0.00000000,9774,9788,43,0.00020887
1770123984.08442974,0.00809618,5094,0.00015402,0.00000000,0,0.00000000,9788,9813,54,0.00012716
1770123984.18455720,0.00531394,5007,0.00020411,0.00000000,0,0.00000000,9813,9800,66,0.00022069
1770123984.28440857,0.00479556,5041,0.00010579,0.00000000,0,0.00000000,9800,9826,51,0.00014653
1770123984.38405752,0.00422653,5068,0.00008896,0.00000000,0,0.00000000,9826,9835,47,0.00032751
1770123984.48439312,0.00837353,5038,0.00024103,0.00000000,0,0.00000000,9835,9835,37,0.00032045
1770123984.58410430,0.00901081,5022,0.00020556,0.00000000,0,0.00000000,9835,9843,39,0.00012620
1770123984.68527031,0.00597510,5029,0.00009666,0.00000000,0,0.00000000,9843,9845,34,0.00016235
1770123984.78429198,0.00744102,5073,0.00021178,0.00000000,0,0.00000000,9845,9825,57,0.00016033
1770123984.88532162,0.00379279,5030,0.00005892,0.00000000,0,0.00000000,9825,9843,30,0.00026301
1770123984.98519635,0.00465458,5044,0.00006418,0.00000000,0,0.00000000,9843,9865,29,0.00049869
1770123985.08533239,0.00504344,5073,0.00006006,0.00000000,0,0.00000000,9865,9881,29,0.00024675
1770123985.18514776,0.00382788,5038,0.00006696,0.00000000,0,0.00000000,9881,9882,29,0.00024719
1770123985.28509283,0.00536327,5036,0.00013595,0.00000000,0,0.00000000,9882,9896,38,0.00012388
1770123985.38406920,0.00484257,5017,0.00010168,0.00000000,0,0.00000000,9896,9916,37,0.00011082
1770123985.48521137,0.00364519,5046,0.00011833,0.00000000,0,0.00000000,9916,9913,39,0.00026061
1770123985.58521080,0.00366286,4943,0.00005138,0.00000000,0,0.00000000,9913,9934,28,0.00023343
1770123985.68503976,0.00712082,5030,0.00008667,0.00000000,0,0.00000000,9934,9952,37,0.00011842
1770123985.78520679,0.00451512,4939,0.00008783,0.00000000,0,0.00000000,9952,9977,49,0.00009753
1770123985.88500047,0.00641379,4951,0.00010178,0.00000000,0,0.00000000,9977,9998,46,0.00009621
1770123985.98498750,0.01239393,4848,0.00037449,0.00000000,0,0.00000000,9998,10000,63,0.00016281
1770123986.08510995,0.00522457,4880,0.00013287,0.00000000,0,0.00000000,10000,10008,51,0.00025734
1770123986.18486929,0.00491794,4853,0.00008534,0.00000000,0,0.00000000,10008,10028,40,0.00034026
1770123986.28501439,0.00522408,4891,0.00010519,0.00000000,0,0.00000000,10028,10047,53,0.00015972
1770123986.38486075,0.00524826,4907,0.00009043,0.00000000,0,0.00000000,10047,10080,45,0.00025252
1770123986.48496175,0.00563063,4905,0.00008767,0.00000000,0,0.00000000,10080,10106,36,0.00014883
1770123986.58491230,0.00536611,4955,0.00007315,0.00000000,0,0.00000000,10106,10092,30,0.00012599
1770123986.68493319,0.00518467,4982,0.00008910,0.00000000,0,0.00000000,10092,10112,43,0.00013658
1770123986.78478408,0.00840728,5033,0.00009656,0.00000000,0,0.00000000,10112,10108,37,0.00016233
1770123986.88490057,0.00570709,5004,0.00008938,0.00000000,0,0.00000000,10108,10142,47,0.00011792
1770123986.98482156,0.00354450,5061,0.00009903,0.00000000,0,0.00000000,10142,10154,41,0.00015423
1770123987.08491421,0.00545633,4991,0.00013303,0.00000000,0,0.00000000,10154,10134,40,0.00015152
1770123987.18472457,0.00348388,5007,0.00007986,0.00000000,0,0.00000000,10134,10149,34,0.00027244
1770123987.28472424,0.00559906,4983,0.00016053,0.00000000,0,0.00000000,10149,10146,46,0.00019525
1770123987.38467383,0.00484813,5003,0.00015794,0.00000000,0,0.00000000,10146,10137,39,0.00010366
1770123987.48467398,0.00347697,4987,0.00010540,0.00000000,0,0.00000000,10137,10160,46,0.00022740
1770123987.58460784,0.00449372,5035,0.00005012,0.00000000,0,0.00000000,10160,10180,30,0.00013781
1770123987.68475461,0.00476374,4991,0.00012689,0.00000000,0,0.00000000,10180,10165,47,0.00019009
1770123987.78457737,0.00411340,5030,0.00008829,0.00000000,0,0.00000000,10165,10190,48,0.00014450
1770123987.88469815,0.00598361,4977,0.00011835,0.00000000,0,0.00000000,10190,10190,37,0.00009998
1770123987.98451877,0.00389624,5056,0.00011486,0.00000000,0,0.00000000,10190,10195,39,0.00013018
1770123988.08462548,0.00341290,4966,0.00007682,0.00000000,0,0.00000000,10195,10179,29,0.00014304
1770123988.18452215,0.00562011,5020,0.00014646,0.00000000,0,0.00000000,10179,10182,35,0.00013597
1770123988.28457594,0.00693548,4909,0.00013071,0.00000000,0,0.00000000,10182,10183,43,0.00015167
1770123988.38453007,0.00802306,4944,0.00015151,0.00000000,0,0.00000000,10183,10213,57,0.00012588
1770123988.48443484,0.00549892,4943,0.00007664,0.00000000,0,0.00000000,10213,10236,32,0.00010020
1770123988.58444667,0.00750218,4918,0.00023911,0.00000000,0,0.00000000,10236,10249,35,0.00016683
1770123988.68445468,0.00554503,4919,0.00011456,0.00000000,0,0.00000000,10249,10269,32,0.00025708
1770123988.78427315,0.00383191,5024,0.00010108,0.00000000,0,0.00000000,10269,10279,33,0.00017139
1770123988.88422966,0.00362344,5049,0.00006634,0.00000000,0,0.00000000,10279,10290,30,0.00015555
1770123988.98429465,0.00442988,5043,0.00010753,0.00000000,0,0.00000000,10290,10275,35,0.00016989
1770123989.08421254,0.00351828,4991,0.00012586,0.00000000,0,0.00000000,10275,10238,34,0.00023395
1770123989.18423176,0.00919015,5050,0.00009078,0.00000000,0,0.00000000,10238,10259,28,0.00025959
1770123989.28417659,0.00542707,5012,0.00005212,0.00000000,0,0.00000000,10259,10276,20,0.00016338
1770123989.38410664,0.00640013,5038,0.00006998,0.00000000,0,0.00000000,10276,10274,20,0.00013245
1770123989.48420739,0.00786483,4968,0.00008061,0.00000000,0,0.00000000,10274,10287,22,0.00015506
1770123989.58408737,0.00750062,5038,0.00009971,0.00000000,0,0.00000000,10287,10280,23,0.00025483
1770123989.68407893,0.00376261,5032,0.00004479,0.00000000,0,0.00000000,10280,10288,23,0.00014805
1770123989.78420973,0.00342753,5001,0.00005493,0.00000000,0,0.00000000,10288,10303,30,0.00015927
1770123989.88418174,0.00393405,5036,0.00005277,0.00000000,0,0.00000000,10303,10318,28,0.00017463
1770123989.98397422,0.00750009,5033,0.00006709,0.00000000,0,0.00000000,10318,10325,18,0.00018783
1770123990.08410954,0.00425252,5095,0.00006103,0.00000000,0,0.00000000,10325,10327,21,0.00017734
1770123990.18416977,0.00635789,5015,0.00010012,0.00000000,0,0.00000000,10327,10339,28,0.00014770
1770123990.28405499,0.00561758,5099,0.00006811,0.00000000,0,0.00000000,10339,10349,23,0.00009263
1770123990.38427734,0.01041464,4986,0.00012827,0.00000000,0,0.00000000,10349,10360,24,0.00022311
1770123990.48411512,0.00556172,5072,0.00009768,0.00000000,0,0.00000000,10360,10366,34,0.00022436
1770123990.58455014,0.00369741,4940,0.00007415,0.00000000,0,0.00000000,10366,10349,27,0.00016538
1770123990.68418622,0.00482005,5024,0.00005200,0.00000000,0,0.00000000,10349,10363,20,0.00021276
1770123990.78416061,0.00496906,4931,0.00006282,0.00000000,0,0.00000000,10363,10360,18,0.00013163
1770123990.88405800,0.00421930,5028,0.00007028,0.00000000,0,0.00000000,10360,10361,24,0.00020319
1770123990.98438978,0.00722339,4944,0.00013297,0.00000000,0,0.00000000,10361,10361,20,0.00015899
1770123991.08409166,0.00775900,5006,0.00006663,0.00000000,0,0.00000000,10361,10372,19,0.00016154
1770123991.18437791,0.00748351,4967,0.00004483,0.00000000,0,0.00000000,10372,10363,16,0.00014207
1770123991.28548527,0.00384978,4964,0.00006600,0.00000000,0,0.00000000,10363,10366,28,0.00013280
1770123991.38539886,0.00380502,4979,0.00004681,0.00000000,0,0.00000000,10366,10375,20,0.00015937
1770123991.48545337,0.00568044,4933,0.00008947,0.00000000,0,0.00000000,10375,10377,20,0.00013854
1770123991.58534718,0.00641421,4991,0.00005655,0.00000000,0,0.00000000,10377,10379,13,0.00017302
1770123991.68544388,0.00372957,4934,0.00005837,0.00000000,0,0.00000000,10379,10369,21,0.00012886
1770123991.78528929,0.00953335,4960,0.00007199,0.00000000,0,0.00000000,10369,10375,16,0.00013713
1770123991.88432431,0.00477701,4933,0.00003775,0.00000000,0,0.00000000,10375,10383,16,0.00025542
1770123991.98525929,0.01223775,4969,0.00008630,0.00000000,0,0.00000000,10383,10392,15,0.00022652
1770123992.08517480,0.01084768,4958,0.00024324,0.00000000,0,0.00000000,10392,10385,22,0.00014381
1770123992.18419027,0.00915913,4978,0.00017321,0.00000000,0,0.00000000,10385,10334,19,0.00030209
1770123992.28523159,0.00399794,4919,0.00004460,0.00000000,0,0.00000000,10334,10346,19,0.00018335
1770123992.38507628,0.00714740,4985,0.00013825,0.00000000,0,0.00000000,10346,10322,30,0.00033615
1770123992.48519373,0.00678152,4933,0.00009104,0.00000000,0,0.00000000,10322,10312,21,0.00028948
1770123992.58410382,0.00768274,4989,0.00003588,0.00000000,0,0.00000000,10312,10328,22,0.00033481
1770123992.68517280,0.00627514,4911,0.00006943,0.00000000,0,0.00000000,10328,10341,15,0.00015359
1770123992.78504705,0.00901135,4999,0.00010291,0.00000000,0,0.00000000,10341,10347,32,0.00026862
1770123992.88514423,0.00739736,4911,0.00008702,0.00000000,0,0.00000000,10347,10363,21,0.00017139
1770123992.98500013,0.00440521,4972,0.00006258,0.00000000,0,0.00000000,10363,10373,27,0.00026775
1770123993.08508158,0.00468662,4968,0.00004061,0.00000000,0,0.00000000,10373,10386,17,0.00014921
1770123993.18521023,0.00468405,4948,0.00007197,0.00000000,0,0.00000000,10386,10391,26,0.00017273
1770123993.28510618,0.00351328,4954,0.00004354,0.00000000,0,0.00000000,10391,10391,17,0.00035601
1770123993.38518405,0.00556658,4930,0.00013415,0.00000000,0,0.00000000,10391,10371,19,0.00012124
1770123993.48509169,0.00665256,4926,0.00006173,0.00000000,0,0.00000000,10371,10383,18,0.00018790
1770123993.58493590,0.00458497,4982,0.00004833,0.00000000,0,0.00000000,10383,10379,18,0.00016015
1770123993.68510413,0.00704702,4970,0.00007388,0.00000000,0,0.00000000,10379,10389,21,0.00013587
1770123993.78499746,0.00366428,4986,0.00004362,0.00000000,0,0.00000000,10389,10392,18,0.00023699
1770123993.88506866,0.00382490,4971,0.00005772,0.00000000,0,0.00000000,10392,10388,21,0.00031300
1770123993.98500967,0.00377733,4966,0.00004216,0.00000000,0,0.00000000,10388,10397,21,0.00015986
1770123994.08490181,0.00336017,5013,0.00002890,0.00000000,0,0.00000000,10397,10404,12,0.00022421
1770123994.18495798,0.00619735,5045,0.00003928,0.00000000,0,0.00000000,10404,10417,16,0.00012895
1770123994.28488612,0.00770950,4978,0.00003078,0.00000000,0,0.00000000,10417,10420,8,0.00016988
1770123994.38480306,0.00336019,5071,0.00004239,0.00000000,0,0.00000000,10420,10415,13,0.00014992
1770123994.48474002,0.00652774,4962,0.00003053,0.00000000,0,0.00000000,10415,10413,9,0.00011829
1770123994.58474922,0.00423595,5023,0.00004684,0.00000000,0,0.00000000,10413,10427,20,0.00025205
1770123994.68474412,0.00542870,4955,0.00013713,0.00000000,0,0.00000000,10427,10429,20,0.00023386
1770123994.78464699,0.01068685,5022,0.00011038,0.00000000,0,0.00000000,10429,10435,15,0.00016216
1770123994.88469839,0.00429702,4966,0.00006061,0.00000000,0,0.00000000,10435,10441,22,0.00019349
1770123994.98459435,0.00545506,4969,0.00006112,0.00000000,0,0.00000000,10441,10439,20,0.00014927
1770123995.08454609,0.00415975,4992,0.00002119,0.00000000,0,0.00000000,10439,10449,12,0.00016957
1770123995.18458748,0.00650733,4997,0.00007895,0.00000000,0,0.00000000,10449,10448,28,0.00023218
1770123995.28454590,0.00616439,5021,0.00008368,0.00000000,0,0.00000000,10448,10450,22,0.00015516
1770123995.38446593,0.00449094,4999,0.00004003,0.00000000,0,0.00000000,10450,10465,19,0.00015408
1770123995.48442435,0.00437959,5066,0.00002828,0.00000000,0,0.00000000,10465,10463,10,0.00024822
1770123995.58447313,0.01002296,4901,0.00005905,0.00000000,0,0.00000000,10463,10474,13,0.00013607
1770123995.68442440,0.00528679,4980,0.00004602,0.00000000,0,0.00000000,10474,10477,14,0.00013911
1770123995.78436565,0.00518289,4935,0.00004740,0.00000000,0,0.00000000,10477,10480,10,0.00015678
1770123995.88448286,0.00477620,4986,0.00002653,0.00000000,0,0.00000000,10480,10487,11,0.00030750
1770123995.98443317,0.00542633,4915,0.00003076,0.00000000,0,0.00000000,10487,10500,15,0.00024863
1770123996.08432555,0.00481278,5008,0.00006517,0.00000000,0,0.00000000,10500,10478,15,0.00012161
1770123996.18421078,0.00462443,4971,0.00003502,0.00000000,0,0.00000000,10478,10467,11,0.00023141
1770123996.28427625,0.00522925,4939,0.00003068,0.00000000,0,0.00000000,10467,10470,14,0.00033003
1770123996.38418484,0.00595322,4962,0.00003204,0.00000000,0,0.00000000,10470,10481,14,0.00018193
1770123996.48426938,0.00647989,4942,0.00010876,0.00000000,0,0.00000000,10481,10491,21,0.00012844
1770123996.58413887,0.00815054,4926,0.00009404,0.00000000,0,0.00000000,10491,10496,19,0.00016166
1770123996.68411517,0.01084608,4955,0.00005213,0.00000000,0,0.00000000,10496,10501,9,0.00027882
1770123996.78412604,0.00907287,4980,0.00008831,0.00000000,0,0.00000000,10501,10508,15,0.00017392
1770123996.88419795,0.00365677,4936,0.00004214,0.00000000,0,0.00000000,10508,10486,11,0.00014016
1770123996.98402977,0.00460565,5021,0.00002794,0.00000000,0,0.00000000,10486,10495,12,0.00015742
1770123997.08424830,0.00418828,4923,0.00005148,0.00000000,0,0.00000000,10495,10476,12,0.00030253
1770123997.18408775,0.00397633,4954,0.00004282,0.00000000,0,0.00000000,10476,10482,13,0.00018039
1770123997.28413033,0.00560314,4974,0.00005062,0.00000000,0,0.00000000,10482,10484,11,0.00012241
1770123997.38418818,0.00367839,4986,0.00002539,0.00000000,0,0.00000000,10484,10492,11,0.00012375
1770123997.48402619,0.00972229,4972,0.00006925,0.00000000,0,0.00000000,10492,10500,15,0.00013925
1770123997.58409977,0.00835599,4987,0.00011270,0.00000000,0,0.00000000,10500,10511,27,0.00012495
1770123997.68415260,0.00771990,4939,0.00005121,0.00000000,0,0.00000000,10511,10520,16,0.00014113
1770123997.78409958,0.00339387,4997,0.00002537,0.00000000,0,0.00000000,10520,10526,13,0.00013153
1770123997.88420844,0.00832054,4902,0.00005372,0.00000000,0,0.00000000,10526,10519,9,0.00033333
1770123997.98405957,0.00944514,4975,0.00005713,0.00000000,0,0.00000000,10519,10524,11,0.00024140
1770123998.08416915,0.00517075,4946,0.00004868,0.00000000,0,0.00000000,10524,10530,19,0.00027058
1770123998.18533230,0.00595101,4942,0.00007942,0.00000000,0,0.00000000,10530,10513,17,0.00023795
1770123998.28434253,0.00360134,4918,0.00002070,0.00000000,0,0.00000000,10513,10519,13,0.00012625
1770123998.38404989,0.00556542,4975,0.00005829,0.00000000,0,0.00000000,10519,10509,10,0.00030843
1770123998.48429918,0.01060052,4957,0.00007550,0.00000000,0,0.00000000,10509,10512,11,0.00014379
1770123998.58526301,0.00853725,4947,0.00006807,0.00000000,0,0.00000000,10512,10509,11,0.00015571
1770123998.68435717,0.00695663,4971,0.00004786,0.00000000,0,0.00000000,10509,10518,19,0.00013003
1770123998.78419900,0.00685620,4977,0.00004291,0.00000000,0,0.00000000,10518,10505,14,0.00023688
1770123998.88396001,0.00738231,4998,0.00007137,0.00000000,0,0.00000000,10505,10507,13,0.00035090
1770123998.98426628,0.01077050,5000,0.00011887,0.00000000,0,0.00000000,10507,10515,16,0.00012380
1770123999.08514190,0.00823701,4999,0.00012864,0.00000000,0,0.00000000,10515,10488,18,0.00025384
1770123999.18500638,0.00992183,5024,0.00025724,0.00000000,0,0.00000000,10488,10462,12,0.00014831
1770123999.28421164,0.00594919,5014,0.00005354,0.00000000,0,0.00000000,10462,10469,17,0.00026601
1770123999.38501120,0.00663437,5035,0.00006373,0.00000000,0,0.00000000,10469,10475,9,0.00028156
1770123999.48417091,0.00703059,4992,0.00002422,0.00000000,0,0.00000000,10475,10483,12,0.00022590
1770123999.58511305,0.00692045,5013,0.00003181,0.00000000,0,0.00000000,10483,10485,13,0.00024213
1770123999.68495512,0.00633432,4984,0.00004978,0.00000000,0,0.00000000,10485,10474,14,0.00032468
1770123999.78505826,0.00737204,4961,0.00003058,0.00000000,0,0.00000000,10474,10477,10,0.00024356
1770123999.88490510,0.00850848,4966,0.00011844,0.00000000,0,0.00000000,10477,10477,18,0.00016197
1770123999.98514438,0.00606642,5001,0.00002893,0.00000000,0,0.00000000,10477,10486,12,0.00022468
1770124000.08500981,0.00391866,4971,0.00003833,0.00000000,0,0.00000000,10486,10468,9,0.00027276
1770124000.18495369,0.00343639,4965,0.00003852,0.00000000,0,0.00000000,10468,10465,14,0.00017050
1770124000.28478479,0.00633761,5045,0.00004437,0.00000000,0,0.00000000,10465,10469,12,0.00022842
1770124000.38488221,0.00648906,5008,0.00004145,0.00000000,0,0.00000000,10469,10472,16,0.00021841
1770124000.48472905,0.00475341,5044,0.00001988,0.00000000,0,0.00000000,10472,10477,8,0.00012853
1770124000.58485699,0.00474024,4970,0.00001466,0.00000000,0,0.00000000,10477,10482,5,0.00011205
1770124000.68471837,0.00954581,5041,0.00004614,0.00000000,0,0.00000000,10482,10480,7,0.00023218
1770124000.78493810,0.00535010,4896,0.00006147,0.00000000,0,0.00000000,10480,10488,13,0.00015095
1770124000.88470197,0.00512834,5037,0.00002013,0.00000000,0,0.00000000,10488,10495,9,0.00014750
1770124000.98471498,0.00485415,4895,0.00002826,0.00000000,0,0.00000000,10495,10504,10,0.00014076
1770124001.08467793,0.00475302,4986,0.00001463,0.00000000,0,0.00000000,10504,10508,4,0.00018007
1770124001.18472981,0.00505182,4946,0.00002644,0.00000000,0,0.00000000,10508,10515,10,0.00013438
1770124001.28476048,0.00501743,4984,0.00002805,0.00000000,0,0.00000000,10515,10519,15,0.00017145
1770124001.38466811,0.00373975,4946,0.00003168,0.00000000,0,0.00000000,10519,10519,13,0.00012982
1770124001.48475766,0.00605485,4937,0.00002966,0.00000000,0,0.00000000,10519,10527,10,0.00012522
1770124001.58470249,0.00482567,4946,0.00001495,0.00000000,0,0.00000000,10527,10532,10,0.00013167
1770124001.68465972,0.00648499,4912,0.00006421,0.00000000,0,0.00000000,10532,10533,11,0.00015380
1770124001.78448725,0.00533310,4975,0.00003630,0.00000000,0,0.00000000,10533,10532,12,0.00013474
1770124001.88450837,0.00666670,4901,0.00004136,0.00000000,0,0.00000000,10532,10542,18,0.00022567
1770124001.98445272,0.00393202,4990,0.00002828,0.00000000,0,0.00000000,10542,10540,11,0.00016450
1770124002.08459449,0.00458709,4900,0.00001745,0.00000000,0,0.00000000,10540,10548,9,0.00028115
1770124002.18442321,0.00569454,4986,0.00004024,0.00000000,0,0.00000000,10548,10557,15,0.00013042
1770124002.28440619,0.00405081,4970,0.00003349,0.00000000,0,0.00000000,10557,10552,13,0.00012304
1770124002.38436246,0.00435655,4974,0.00001789,0.00000000,0,0.00000000,10552,10554,5,0.00013820
1770124002.48445702,0.00766571,4937,0.00007830,0.00000000,0,0.00000000,10554,10551,11,0.00022593
1770124002.58441472,0.00550111,4961,0.00004818,0.00000000,0,0.00000000,10551,10556,9,0.00017888
1770124002.68424988,0.00576995,4947,0.00004041,0.00000000,0,0.00000000,10556,10550,9,0.00014274
1770124002.78427958,0.00408500,4987,0.00003510,0.00000000,0,0.00000000,10550,10537,12,0.00022007
1770124002.88420916,0.00406312,4912,0.00004247,0.00000000,0,0.00000000,10537,10522,13,0.00028756
1770124002.98414111,0.00818471,4997,0.00002355,0.00000000,0,0.00000000,10522,10528,6,0.00016034
1770124003.08422732,0.00620651,4909,0.00003310,0.00000000,0,0.00000000,10528,10537,13,0.00016988
1770124003.18418503,0.00833715,4990,0.00004914,0.00000000,0,0.00000000,10537,10546,14,0.00015606
1770124003.28414059,0.00562362,4939,0.00003970,0.00000000,0,0.00000000,10546,10551,13,0.00012833
1770124003.38414669,0.00528378,4983,0.00003418,0.00000000,0,0.00000000,10551,10557,11,0.00029300
1770124003.48422575,0.00530998,4914,0.00006721,0.00000000,0,0.00000000,10557,10526,11,0.00013445
1770124003.58411622,0.00496118,5003,0.00005136,0.00000000,0,0.00000000,10526,10526,14,0.00018075
1770124003.68412924,0.00761249,4943,0.00003949,0.00000000,0,0.00000000,10526,10525,10,0.00018017
1770124003.78403091,0.00515003,4960,0.00001711,0.00000000,0,0.00000000,10525,10532,12,0.00017107
1770124003.88416362,0.00459387,4960,0.00002460,0.00000000,0,0.00000000,10532,10542,12,0.00013359
1770124003.98411298,0.00475583,5002,0.00002656,0.00000000,0,0.00000000,10542,10547,13,0.00013757
1770124004.08417726,0.00425856,4966,0.00002354,0.00000000,0,0.00000000,10547,10556,11,0.00030763
1770124004.18420792,0.00407137,5069,0.00003838,0.00000000,0,0.00000000,10556,10538,13,0.00015997
1770124004.28453469,0.00473056,4986,0.00001657,0.00000000,0,0.00000000,10538,10540,10,0.00019040
1770124004.38410425,0.00770736,5015,0.00012278,0.00000000,0,0.00000000,10540,10500,13,0.00014858
1770124004.48399472,0.00499189,4994,0.00003890,0.00000000,0,0.00000000,10500,10510,11,0.00012090
1770124004.58418775,0.00909049,4979,0.00002440,0.00000000,0,0.00000000,10510,10512,6,0.00012923
1770124004.68417621,0.00362538,4955,0.00003287,0.00000000,0,0.00000000,10512,10520,13,0.00015175
1770124004.78442669,0.00658188,5027,0.00006054,0.00000000,0,0.00000000,10520,10519,12,0.00029684
1770124004.88459086,0.00653191,4975,0.00004532,0.00000000,0,0.00000000,10519,10522,13,0.00026947
1770124004.98535967,0.00514901,4954,0.00002159,0.00000000,0,0.00000000,10522,10524,6,0.00016209
1770124005.08419299,0.00404176,4975,0.00001982,0.00000000,0,0.00000000,10524,10518,6,0.00012984
1770124005.18404484,0.00540058,4983,0.00003781,0.00000000,0,0.00000000,10518,10525,13,0.00015510
1770124005.28438616,0.00497150,4983,0.00004686,0.00000000,0,0.00000000,10525,10516,11,0.00015256
1770124005.38410115,0.00821410,5004,0.00004664,0.00000000,0,0.00000000,10516,10504,9,0.00014964
1770124005.48523879,0.00348533,5032,0.00002077,0.00000000,0,0.00000000,10504,10506,9,0.00014195
1770124005.58426189,0.00677353,4938,0.00001517,0.00000000,0,0.00000000,10506,10509,7,0.00016680
1770124005.68433833,0.00636296,5034,0.00002756,0.00000000,0,0.00000000,10509,10514,8,0.00012719
1770124005.78433061,0.00547487,4908,0.00002141,0.00000000,0,0.00000000,10514,10510,6,0.00030378
1770124005.88429952,0.00525123,5027,0.00003206,0.00000000,0,0.00000000,10510,10502,6,0.00020371
1770124005.98422980,0.00383671,4934,0.00003299,0.00000000,0,0.00000000,10502,10500,11,0.00013645
1770124006.08507109,0.00427575,4971,0.00002382,0.00000000,0,0.00000000,10500,10503,11,0.00015494
1770124006.18512511,0.00514565,4952,0.00003670,0.00000000,0,0.00000000,10503,10500,9,0.00016761
1770124006.28498483,0.00687456,4961,0.00002571,0.00000000,0,0.00000000,10500,10503,7,0.00012468
1770124006.38506746,0.00365579,4920,0.00001335,0.00000000,0,0.00000000,10503,10508,6,0.00014626
